Date,MaxTemp,MinTemp,sunshine_duration,Rainfall,precipitation_probability_max,wind_speed_10m_max,Evapotranspiration,SoilMoisture_NASA,GW_Extraction_Rate,GW_Availability,Land_Forest_Cover,Land_BuiltUp_Area,Land_Fallow,SoilMoisture_Actual,AvgTemp
2021-03-24,33.1,22.3,41320.1,0.0,0,22.3,6.89,,100.7695183,2414.96,0.68,62.59,5.44,,27.700000000000003
2021-03-25,33.1,21.9,41423.17,0.0,0,18.8,8.28,,100.7695183,2414.96,0.68,62.59,5.44,,27.5
2021-03-26,34.2,21.8,41525.67,0.0,0,17.2,7.7,,100.7695183,2414.96,0.68,62.59,5.44,,28.0
2021-03-27,36.0,23.4,41627.54,0.0,0,10.2,6.45,,100.7695183,2414.96,0.68,62.59,5.44,,29.7
2021-03-28,37.4,25.3,41728.68,0.0,0,6.8,5.93,,100.7695183,2414.96,0.68,62.59,5.44,,31.35
2021-03-29,40.5,26.5,41829.03,0.0,0,26.1,8.16,,100.7695183,2414.96,0.68,62.59,5.44,,33.5
2021-03-30,38.0,27.7,41929.05,0.0,0,28.9,9.57,,100.7695183,2414.96,0.68,62.59,5.44,,32.85
2021-03-31,36.7,25.1,42029.2,0.0,0,26.0,11.44,,100.7695183,2414.96,0.68,62.59,5.44,,30.900000000000002
2021-04-01,35.7,22.6,42129.4,0.0,0,26.4,11.07,,100.7695183,2414.96,0.68,62.59,5.44,,29.150000000000002
2021-04-02,35.3,23.2,42229.58,0.0,0,18.2,8.13,,100.7695183,2414.96,0.68,62.59,5.44,,29.25
2021-04-03,35.0,22.6,42329.7,0.0,0,14.4,7.05,,100.7695183,2414.96,0.68,62.59,5.44,,28.8
2021-04-04,37.2,23.9,42429.66,0.0,0,17.0,7.62,,100.7695183,2414.96,0.68,62.59,5.44,,30.55
2021-04-05,38.9,27.4,42505.36,0.0,0,11.8,6.86,,100.7695183,2414.96,0.68,62.59,5.44,,33.15
2021-04-06,38.8,28.0,42537.59,0.0,0,18.6,8.56,,100.7695183,2414.96,0.68,62.59,5.44,,33.4
2021-04-07,37.0,26.0,42569.78,0.0,0,16.1,8.54,,100.7695183,2414.96,0.68,62.59,5.44,,31.5
2021-04-08,35.5,25.2,42601.93,0.0,0,17.0,8.4,,100.7695183,2414.96,0.68,62.59,5.44,,30.35
2021-04-09,36.2,25.3,42634.07,0.0,0,13.1,8.18,,100.7695183,2414.96,0.68,62.59,5.44,,30.75
2021-04-10,37.0,26.1,42666.22,0.0,0,14.2,8.05,,100.7695183,2414.96,0.68,62.59,5.44,,31.55
2021-04-11,38.0,27.4,42698.39,0.0,0,11.4,7.88,,100.7695183,2414.96,0.68,62.59,5.44,,32.7
2021-04-12,38.9,28.4,42730.59,0.0,0,16.4,7.83,,100.7695183,2414.96,0.68,62.59,5.44,,33.65
2021-04-13,39.5,29.2,42762.85,0.0,0,21.4,8.9,,100.7695183,2414.96,0.68,62.59,5.44,,34.35
2021-04-14,39.6,29.5,42822.24,0.0,0,17.0,8.87,,100.7695183,2414.96,0.68,62.59,5.44,,34.55
2021-04-15,39.4,30.1,42849.91,0.0,0,16.4,8.87,,100.7695183,2414.96,0.68,62.59,5.44,,34.75
2021-04-16,40.1,29.7,37087.34,0.0,0,34.4,8.48,,100.7695183,2414.96,0.68,62.59,5.44,,34.9
2021-04-17,36.2,27.0,42902.92,0.0,0,22.7,8.76,,100.7695183,2414.96,0.68,62.59,5.44,,31.6
2021-04-18,36.6,26.0,42928.52,0.0,0,18.8,8.33,,100.7695183,2414.96,0.68,62.59,5.44,,31.3
2021-04-19,38.1,28.0,43028.39,0.0,0,18.4,8.65,,100.7695183,2414.96,0.68,62.59,5.44,,33.05
2021-04-20,37.5,27.8,37556.61,0.0,0,36.4,7.42,,100.7695183,2414.96,0.68,62.59,5.44,,32.65
2021-04-21,33.7,26.2,43083.56,0.1,0,21.3,8.26,,100.7695183,2414.96,0.68,62.59,5.44,,29.950000000000003
2021-04-22,33.6,24.6,43279.3,0.1,0,16.4,6.84,,100.7695183,2414.96,0.68,62.59,5.44,,29.1
2021-04-23,36.5,26.0,43223.97,0.0,0,20.0,8.83,,100.7695183,2414.96,0.68,62.59,5.44,,31.25
2021-04-24,34.7,24.0,43433.33,0.0,0,21.9,8.88,,100.7695183,2414.96,0.68,62.59,5.44,,29.35
2021-04-25,37.6,25.9,43466.95,0.0,0,15.3,9.4,,100.7695183,2414.96,0.68,62.59,5.44,,31.75
2021-04-26,39.8,28.3,43595.63,0.0,0,13.0,8.33,,100.7695183,2414.96,0.68,62.59,5.44,,34.05
2021-04-27,41.7,30.5,43606.08,0.0,0,18.0,8.29,,100.7695183,2414.96,0.68,62.59,5.44,,36.1
2021-04-28,42.7,32.0,43606.73,0.0,0,16.2,9.45,,100.7695183,2414.96,0.68,62.59,5.44,,37.35
2021-04-29,42.4,32.6,43709.81,0.0,0,21.7,9.41,,100.7695183,2414.96,0.68,62.59,5.44,,37.5
2021-04-30,41.7,31.9,41608.69,0.0,0,23.7,9.29,,100.7695183,2414.96,0.68,62.59,5.44,,36.8
2021-05-01,40.5,30.9,43819.99,0.1,0,29.8,9.08,,100.7695183,2414.96,0.68,62.59,5.44,,35.7
2021-05-02,39.8,31.0,43932.07,0.0,0,21.7,8.2,,100.7695183,2414.96,0.68,62.59,5.44,,35.4
2021-05-03,39.4,29.2,38395.57,0.45,0,23.2,8.64,,100.7695183,2414.96,0.68,62.59,5.44,,34.3
2021-05-04,40.7,32.0,43826.09,0.1,0,14.4,8.54,,100.7695183,2414.96,0.68,62.59,5.44,,36.35
2021-05-05,40.0,30.5,43942.27,0.0,0,30.3,9.15,,100.7695183,2414.96,0.68,62.59,5.44,,35.25
2021-05-06,39.6,29.5,44061.45,0.0,0,21.1,8.94,,100.7695183,2414.96,0.68,62.59,5.44,,34.55
2021-05-07,37.1,27.8,36864.96,6.65,0,44.3,7.35,,100.7695183,2414.96,0.68,62.59,5.44,,32.45
2021-05-08,38.1,27.6,44188.08,0.1,0,19.7,7.59,,100.7695183,2414.96,0.68,62.59,5.44,,32.85
2021-05-09,40.3,29.2,44132.23,0.6,0,27.2,8.46,,100.7695183,2414.96,0.68,62.59,5.44,,34.75
2021-05-10,37.6,30.9,38858.58,0.0,0,26.2,7.31,,100.7695183,2414.96,0.68,62.59,5.44,,34.25
2021-05-11,39.1,28.9,44323.71,0.15,0,20.2,8.33,,100.7695183,2414.96,0.68,62.59,5.44,,34.0
2021-05-12,37.4,25.6,39823.13,7.75,0,25.7,8.1,,100.7695183,2414.96,0.68,62.59,5.44,,31.5
2021-05-13,36.3,26.4,43951.35,0.2,0,20.2,7.76,,100.7695183,2414.96,0.68,62.59,5.44,,31.349999999999998
2021-05-14,37.8,28.7,44463.9,0.0,0,18.2,8.0,,100.7695183,2414.96,0.68,62.59,5.44,,33.25
2021-05-15,39.0,31.1,44565.62,0.0,0,22.0,8.1,,100.7695183,2414.96,0.68,62.59,5.44,,35.05
2021-05-16,39.9,29.9,44890.25,0.0,0,11.9,7.52,,100.7695183,2414.96,0.68,62.59,5.44,,34.9
2021-05-17,40.2,33.6,41949.35,0.0,0,27.6,7.41,,100.7695183,2414.96,0.68,62.59,5.44,,36.900000000000006
2021-05-18,33.8,29.0,15325.59,0.0,0,27.0,4.67,,100.7695183,2414.96,0.68,62.59,5.44,,31.4
2021-05-19,29.4,21.3,0.0,62.55,0,21.5,2.03,,100.7695183,2414.96,0.68,62.59,5.44,,25.35
2021-05-20,30.9,20.9,31230.33,68.35,0,25.3,4.73,,100.7695183,2414.96,0.68,62.59,5.44,,25.9
2021-05-21,34.6,25.0,43418.34,0.0,0,19.3,6.72,,100.7695183,2414.96,0.68,62.59,5.44,,29.8
2021-05-22,37.4,27.3,44635.57,1.05,0,13.1,7.45,,100.7695183,2414.96,0.68,62.59,5.44,,32.35
2021-05-23,35.8,29.7,45182.53,0.0,0,19.2,8.37,,100.7695183,2414.96,0.68,62.59,5.44,,32.75
2021-05-24,38.6,28.7,45261.91,0.0,0,23.4,10.51,,100.7695183,2414.96,0.68,62.59,5.44,,33.65
2021-05-25,40.8,32.1,45653.9,0.0,0,22.8,11.71,,100.7695183,2414.96,0.68,62.59,5.44,,36.45
2021-05-26,41.2,32.3,45546.18,0.0,0,21.2,9.06,,100.7695183,2414.96,0.68,62.59,5.44,,36.75
2021-05-27,41.4,32.9,45632.55,0.0,0,13.0,8.33,,100.7695183,2414.96,0.68,62.59,5.44,,37.15
2021-05-28,40.1,29.2,45637.29,0.0,0,15.8,9.0,,100.7695183,2414.96,0.68,62.59,5.44,,34.65
2021-05-29,40.1,29.8,45360.0,0.0,0,25.5,9.65,,100.7695183,2414.96,0.68,62.59,5.44,,34.95
2021-05-30,39.6,28.9,45274.73,0.3,0,22.4,8.3,,100.7695183,2414.96,0.68,62.59,5.44,,34.25
2021-05-31,42.3,32.5,45360.41,0.55,0,18.1,8.32,,100.7695183,2414.96,0.68,62.59,5.44,,37.4
2021-06-01,36.5,30.2,39707.0,1.25,0,26.0,7.9,,100.7695183,2414.96,0.68,62.59,5.44,,33.35
2021-06-02,39.1,29.8,45651.77,0.0,0,18.1,7.46,,100.7695183,2414.96,0.68,62.59,5.44,,34.45
2021-06-03,39.2,31.6,45653.02,0.05,0,14.8,7.92,,100.7695183,2414.96,0.68,62.59,5.44,,35.400000000000006
2021-06-04,40.3,32.4,45749.2,0.2,0,13.4,7.67,,100.7695183,2414.96,0.68,62.59,5.44,,36.349999999999994
2021-06-05,41.8,34.4,41919.25,0.15,0,23.3,9.22,,100.7695183,2414.96,0.68,62.59,5.44,,38.099999999999994
2021-06-06,39.9,33.4,45752.11,0.0,0,19.2,8.83,,100.7695183,2414.96,0.68,62.59,5.44,,36.65
2021-06-07,42.7,35.2,45796.83,0.0,0,15.2,9.29,,100.7695183,2414.96,0.68,62.59,5.44,,38.95
2021-06-08,43.8,36.6,44684.52,0.0,0,26.3,11.65,,100.7695183,2414.96,0.68,62.59,5.44,,40.2
2021-06-09,43.8,36.3,45998.62,0.0,0,20.0,10.58,,100.7695183,2414.96,0.68,62.59,5.44,,40.05
2021-06-10,43.1,36.7,45712.08,0.0,0,22.4,8.73,,100.7695183,2414.96,0.68,62.59,5.44,,39.900000000000006
2021-06-11,43.2,32.9,45960.09,0.0,0,19.4,8.93,,100.7695183,2414.96,0.68,62.59,5.44,,38.05
2021-06-12,42.3,33.0,43878.14,0.0,0,24.1,9.48,,100.7695183,2414.96,0.68,62.59,5.44,,37.65
2021-06-13,38.9,30.8,45711.73,0.0,0,24.1,8.61,,100.7695183,2414.96,0.68,62.59,5.44,,34.85
2021-06-14,40.4,31.1,45817.93,0.1,0,19.6,8.51,,100.7695183,2414.96,0.68,62.59,5.44,,35.75
2021-06-15,40.1,31.6,37734.66,0.15,0,37.7,7.98,,100.7695183,2414.96,0.68,62.59,5.44,,35.85
2021-06-16,37.3,29.2,42448.41,0.25,0,20.2,7.22,,100.7695183,2414.96,0.68,62.59,5.44,,33.25
2021-06-17,37.1,29.7,44200.37,0.1,0,21.7,7.5,,100.7695183,2414.96,0.68,62.59,5.44,,33.4
2021-06-18,35.5,29.0,44568.88,0.0,0,24.0,7.29,,100.7695183,2414.96,0.68,62.59,5.44,,32.25
2021-06-19,32.9,27.5,45670.29,0.0,0,21.6,6.22,,100.7695183,2414.96,0.68,62.59,5.44,,30.2
2021-06-20,36.6,27.8,40841.26,0.05,0,15.5,6.43,,100.7695183,2414.96,0.68,62.59,5.44,,32.2
2021-06-21,39.7,29.3,45210.18,0.0,0,14.8,8.0,,100.7695183,2414.96,0.68,62.59,5.44,,34.5
2021-06-22,41.4,33.1,46028.98,0.0,0,16.6,9.1,,100.7695183,2414.96,0.68,62.59,5.44,,37.25
2021-06-23,41.5,35.0,45913.65,0.0,0,14.5,7.68,,100.7695183,2414.96,0.68,62.59,5.44,,38.25
2021-06-24,41.7,32.8,46023.16,0.0,0,15.0,8.89,,100.7695183,2414.96,0.68,62.59,5.44,,37.25
2021-06-25,42.0,34.2,45879.47,0.0,0,21.7,9.64,,100.7695183,2414.96,0.68,62.59,5.44,,38.1
2021-06-26,40.9,32.3,45622.63,0.0,0,14.2,8.0,,100.7695183,2414.96,0.68,62.59,5.44,,36.599999999999994
2021-06-27,41.3,33.5,45618.94,0.0,0,14.0,8.16,,100.7695183,2414.96,0.68,62.59,5.44,,37.4
2021-06-28,41.7,34.3,45729.11,0.0,0,11.9,8.04,,100.7695183,2414.96,0.68,62.59,5.44,,38.0
2021-06-29,44.2,36.2,45587.23,0.0,0,17.4,9.41,,100.7695183,2414.96,0.68,62.59,5.44,,40.2
2021-06-30,44.8,37.0,45720.26,0.0,0,29.3,12.12,,100.7695183,2414.96,0.68,62.59,5.44,,40.9
2021-07-01,44.5,37.4,41187.73,0.05,0,20.2,10.89,,100.7695183,2414.96,0.68,62.59,5.44,,40.95
2021-07-02,41.9,36.1,44226.79,0.3,0,29.1,9.5,,100.7695183,2414.96,0.68,62.59,5.44,,39.0
2021-07-03,40.3,33.4,22394.8,1.75,0,20.9,6.33,,100.7695183,2414.96,0.68,62.59,5.44,,36.849999999999994
2021-07-04,40.7,34.1,45181.67,0.0,0,11.2,7.57,,100.7695183,2414.96,0.68,62.59,5.44,,37.400000000000006
2021-07-05,41.5,34.8,44930.35,0.0,0,17.6,8.68,,100.7695183,2414.96,0.68,62.59,5.44,,38.15
2021-07-06,42.9,35.3,45041.3,0.0,0,19.1,9.23,,100.7695183,2414.96,0.68,62.59,5.44,,39.099999999999994
2021-07-07,44.4,37.4,44696.87,0.0,0,22.5,10.05,,100.7695183,2414.96,0.68,62.59,5.44,,40.9
2021-07-08,43.3,37.4,38620.46,0.0,0,19.0,9.64,,100.7695183,2414.96,0.68,62.59,5.44,,40.349999999999994
2021-07-09,41.1,32.3,44900.16,0.0,0,20.9,8.88,,100.7695183,2414.96,0.68,62.59,5.44,,36.7
2021-07-10,40.7,33.4,41630.8,0.0,0,19.9,8.65,,100.7695183,2414.96,0.68,62.59,5.44,,37.05
2021-07-11,37.8,33.7,36137.72,0.05,0,24.7,7.66,,100.7695183,2414.96,0.68,62.59,5.44,,35.75
2021-07-12,35.9,29.8,36252.74,0.9,0,25.5,7.1,,100.7695183,2414.96,0.68,62.59,5.44,,32.85
2021-07-13,35.7,28.9,34893.18,0.7,0,18.6,5.44,,100.7695183,2414.96,0.68,62.59,5.44,,32.3
2021-07-14,37.0,29.7,39011.63,1.0,0,21.3,5.98,,100.7695183,2414.96,0.68,62.59,5.44,,33.35
2021-07-15,37.7,28.9,38022.25,0.3,0,17.3,6.67,,100.7695183,2414.96,0.68,62.59,5.44,,33.3
2021-07-16,39.6,31.2,38509.83,0.0,0,16.4,7.81,,100.7695183,2414.96,0.68,62.59,5.44,,35.4
2021-07-17,41.2,33.0,37823.71,0.0,0,20.3,7.39,,100.7695183,2414.96,0.68,62.59,5.44,,37.1
2021-07-18,38.7,29.3,30196.33,0.45,0,26.3,6.06,,100.7695183,2414.96,0.68,62.59,5.44,,34.0
2021-07-19,29.9,27.0,878.79,12.6,0,19.8,1.75,,100.7695183,2414.96,0.68,62.59,5.44,,28.45
2021-07-20,29.3,27.1,6996.99,6.1,0,14.8,1.74,,100.7695183,2414.96,0.68,62.59,5.44,,28.200000000000003
2021-07-21,35.0,27.5,35873.8,0.65,0,16.0,5.05,,100.7695183,2414.96,0.68,62.59,5.44,,31.25
2021-07-22,36.5,27.7,29916.65,1.7,0,17.4,5.48,,100.7695183,2414.96,0.68,62.59,5.44,,32.1
2021-07-23,35.2,28.7,30293.63,1.45,0,14.5,5.39,,100.7695183,2414.96,0.68,62.59,5.44,,31.950000000000003
2021-07-24,38.1,30.5,31664.04,0.0,0,15.3,6.19,,100.7695183,2414.96,0.68,62.59,5.44,,34.3
2021-07-25,40.1,32.1,34976.57,0.0,0,15.9,7.21,,100.7695183,2414.96,0.68,62.59,5.44,,36.1
2021-07-26,35.3,31.5,27283.43,0.0,0,18.7,4.98,,100.7695183,2414.96,0.68,62.59,5.44,,33.4
2021-07-27,34.3,30.4,39771.35,3.15,0,12.2,5.52,,100.7695183,2414.96,0.68,62.59,5.44,,32.349999999999994
2021-07-28,32.2,26.3,13394.69,51.2,0,9.9,1.61,,100.7695183,2414.96,0.68,62.59,5.44,,29.25
2021-07-29,33.2,27.0,25418.63,2.65,0,10.5,3.05,,100.7695183,2414.96,0.68,62.59,5.44,,30.1
2021-07-30,34.0,28.4,40016.33,0.95,0,16.9,4.95,,100.7695183,2414.96,0.68,62.59,5.44,,31.2
2021-07-31,34.7,27.8,30881.35,2.1,0,18.0,4.15,,100.7695183,2414.96,0.68,62.59,5.44,,31.25
2021-08-01,37.4,30.5,41177.11,0.35,0,11.5,6.18,,100.7695183,2414.96,0.68,62.59,5.44,,33.95
2021-08-02,35.3,29.1,32890.41,1.7,0,15.5,5.47,,100.7695183,2414.96,0.68,62.59,5.44,,32.2
2021-08-03,36.7,29.2,43483.74,0.0,0,18.6,7.6,,100.7695183,2414.96,0.68,62.59,5.44,,32.95
2021-08-04,36.3,28.5,37821.7,0.0,0,18.0,6.86,,100.7695183,2414.96,0.68,62.59,5.44,,32.4
2021-08-05,37.1,29.6,33772.43,0.0,0,13.8,6.12,,100.7695183,2414.96,0.68,62.59,5.44,,33.35
2021-08-06,36.9,30.7,40447.35,0.2,0,14.0,6.12,,100.7695183,2414.96,0.68,62.59,5.44,,33.8
2021-08-07,37.7,30.6,30278.21,0.5,0,14.8,6.37,,100.7695183,2414.96,0.68,62.59,5.44,,34.150000000000006
2021-08-08,37.4,29.9,30655.1,0.15,0,11.6,5.13,,100.7695183,2414.96,0.68,62.59,5.44,,33.65
2021-08-09,35.5,27.3,25200.0,6.4,0,14.2,3.99,,100.7695183,2414.96,0.68,62.59,5.44,,31.4
2021-08-10,40.1,30.2,43337.47,0.0,0,21.4,7.19,,100.7695183,2414.96,0.68,62.59,5.44,,35.15
2021-08-11,39.2,32.7,43339.41,0.0,0,23.3,8.92,,100.7695183,2414.96,0.68,62.59,5.44,,35.95
2021-08-12,37.6,32.1,43424.9,0.0,0,18.2,7.82,,100.7695183,2414.96,0.68,62.59,5.44,,34.85
2021-08-13,39.2,30.4,19690.47,0.65,0,18.7,5.69,,100.7695183,2414.96,0.68,62.59,5.44,,34.8
2021-08-14,40.2,32.6,43343.94,0.0,0,20.0,8.49,,100.7695183,2414.96,0.68,62.59,5.44,,36.400000000000006
2021-08-15,40.0,33.1,39442.68,0.0,0,17.2,8.5,,100.7695183,2414.96,0.68,62.59,5.44,,36.55
2021-08-16,40.8,32.6,43200.0,0.0,0,17.4,7.93,,100.7695183,2414.96,0.68,62.59,5.44,,36.7
2021-08-17,39.9,32.9,43200.0,0.0,0,17.5,8.15,,100.7695183,2414.96,0.68,62.59,5.44,,36.4
2021-08-18,38.9,32.2,43200.46,0.0,0,17.3,7.13,,100.7695183,2414.96,0.68,62.59,5.44,,35.55
2021-08-19,38.5,31.4,43275.52,0.0,0,20.8,7.47,,100.7695183,2414.96,0.68,62.59,5.44,,34.95
2021-08-20,32.3,28.6,13552.79,0.5,0,18.2,3.67,,100.7695183,2414.96,0.68,62.59,5.44,,30.45
2021-08-21,30.8,27.1,38341.59,0.4,0,19.8,3.87,,100.7695183,2414.96,0.68,62.59,5.44,,28.950000000000003
2021-08-22,35.3,27.1,38438.43,1.55,0,16.5,5.93,,100.7695183,2414.96,0.68,62.59,5.44,,31.2
2021-08-23,36.5,29.0,39600.0,0.45,0,14.1,5.85,,100.7695183,2414.96,0.68,62.59,5.44,,32.75
2021-08-24,36.2,29.9,40380.98,0.35,0,13.1,5.13,,100.7695183,2414.96,0.68,62.59,5.44,,33.05
2021-08-25,39.4,31.5,43050.73,0.0,0,24.1,8.32,,100.7695183,2414.96,0.68,62.59,5.44,,35.45
2021-08-26,37.9,32.0,42960.83,0.0,0,21.7,7.74,,100.7695183,2414.96,0.68,62.59,5.44,,34.95
2021-08-27,37.1,32.3,42900.32,0.0,0,13.6,5.98,,100.7695183,2414.96,0.68,62.59,5.44,,34.7
2021-08-28,37.1,28.3,33421.33,1.05,0,17.8,5.35,,100.7695183,2414.96,0.68,62.59,5.44,,32.7
2021-08-29,35.8,28.1,29864.22,0.1,0,18.4,5.0,,100.7695183,2414.96,0.68,62.59,5.44,,31.95
2021-08-30,33.9,26.4,42704.55,0.0,0,20.1,6.03,,100.7695183,2414.96,0.68,62.59,5.44,,30.15
2021-08-31,33.9,26.8,42638.54,0.0,0,19.1,6.17,,100.7695183,2414.96,0.68,62.59,5.44,,30.35
2021-09-01,30.7,26.3,30700.02,5.5,0,15.1,3.94,,100.7695183,2414.96,0.68,62.59,5.44,,28.5
2021-09-02,33.5,24.8,24282.3,4.05,0,15.4,4.07,,100.7695183,2414.96,0.68,62.59,5.44,,29.15
2021-09-03,35.5,28.2,30653.62,1.1,0,16.4,5.31,,100.7695183,2414.96,0.68,62.59,5.44,,31.85
2021-09-04,34.7,26.2,23258.42,2.95,0,10.5,3.32,,100.7695183,2414.96,0.68,62.59,5.44,,30.450000000000003
2021-09-05,36.5,28.3,31299.78,0.4,0,8.9,4.12,,100.7695183,2414.96,0.68,62.59,5.44,,32.4
2021-09-06,36.1,29.6,31142.89,0.15,0,12.5,4.79,,100.7695183,2414.96,0.68,62.59,5.44,,32.85
2021-09-07,35.4,30.3,31875.0,0.2,0,15.9,4.97,,100.7695183,2414.96,0.68,62.59,5.44,,32.85
2021-09-08,33.6,27.5,41097.27,0.0,0,21.5,6.2,,100.7695183,2414.96,0.68,62.59,5.44,,30.55
2021-09-09,34.1,27.7,34805.71,0.65,0,18.3,5.5,,100.7695183,2414.96,0.68,62.59,5.44,,30.9
2021-09-10,35.0,28.1,33818.61,0.1,0,20.8,6.11,,100.7695183,2414.96,0.68,62.59,5.44,,31.55
2021-09-11,33.4,25.7,19018.59,6.1,0,23.7,3.94,,100.7695183,2414.96,0.68,62.59,5.44,,29.549999999999997
2021-09-12,32.3,23.7,33504.78,15.1,0,15.8,3.95,,100.7695183,2414.96,0.68,62.59,5.44,,28.0
2021-09-13,34.4,27.0,40689.05,1.1,0,14.0,5.21,,100.7695183,2414.96,0.68,62.59,5.44,,30.7
2021-09-14,36.1,28.2,40330.77,0.0,0,16.6,5.79,,100.7695183,2414.96,0.68,62.59,5.44,,32.15
2021-09-15,34.4,27.6,38829.02,0.0,0,21.6,6.32,,100.7695183,2414.96,0.68,62.59,5.44,,31.0
2021-09-16,30.1,26.6,36568.78,0.9,0,18.7,4.36,,100.7695183,2414.96,0.68,62.59,5.44,,28.35
2021-09-17,29.3,25.3,15441.79,0.85,0,22.3,2.78,,100.7695183,2414.96,0.68,62.59,5.44,,27.3
2021-09-18,32.7,25.1,38735.87,0.0,0,18.4,5.11,,100.7695183,2414.96,0.68,62.59,5.44,,28.900000000000002
2021-09-19,34.9,26.9,40048.86,0.0,0,16.2,5.83,,100.7695183,2414.96,0.68,62.59,5.44,,30.9
2021-09-20,34.4,28.1,31468.58,0.05,0,16.2,4.95,,100.7695183,2414.96,0.68,62.59,5.44,,31.25
2021-09-21,35.0,29.5,25034.35,0.0,0,15.8,5.29,,100.7695183,2414.96,0.68,62.59,5.44,,32.25
2021-09-22,34.1,29.3,27506.69,0.2,0,14.8,5.05,,100.7695183,2414.96,0.68,62.59,5.44,,31.700000000000003
2021-09-23,33.4,27.4,39436.35,1.2,0,17.9,5.78,,100.7695183,2414.96,0.68,62.59,5.44,,30.4
2021-09-24,34.3,27.5,30791.79,0.15,0,15.9,5.44,,100.7695183,2414.96,0.68,62.59,5.44,,30.9
2021-09-25,35.1,27.3,39582.98,0.7,0,14.2,5.74,,100.7695183,2414.96,0.68,62.59,5.44,,31.200000000000003
2021-09-26,33.6,27.0,39465.66,0.25,0,18.1,5.7,,100.7695183,2414.96,0.68,62.59,5.44,,30.3
2021-09-27,35.5,27.7,39441.35,0.0,0,12.7,5.83,,100.7695183,2414.96,0.68,62.59,5.44,,31.6
2021-09-28,35.8,28.6,39415.68,0.0,0,17.0,5.86,,100.7695183,2414.96,0.68,62.59,5.44,,32.2
2021-09-29,35.6,28.3,33061.0,0.0,0,14.6,5.75,,100.7695183,2414.96,0.68,62.59,5.44,,31.950000000000003
2021-09-30,35.6,28.4,33764.96,0.05,0,13.0,5.44,,100.7695183,2414.96,0.68,62.59,5.44,,32.0
2021-10-01,35.4,29.3,23707.92,0.15,0,13.0,4.4,,100.7695183,2414.96,0.68,62.59,5.44,,32.35
2021-10-02,36.9,30.2,38140.66,0.05,0,15.3,4.98,,100.7695183,2414.96,0.68,62.59,5.44,,33.55
2021-10-03,37.3,30.8,39119.27,0.0,0,21.0,6.08,,100.7695183,2414.96,0.68,62.59,5.44,,34.05
2021-10-04,37.8,31.4,39086.15,0.0,0,13.3,6.06,,100.7695183,2414.96,0.68,62.59,5.44,,34.599999999999994
2021-10-05,37.2,30.1,33294.9,0.15,0,14.1,5.23,,100.7695183,2414.96,0.68,62.59,5.44,,33.650000000000006
2021-10-06,36.2,30.0,39018.86,0.05,0,16.2,5.95,,100.7695183,2414.96,0.68,62.59,5.44,,33.1
2021-10-07,35.3,29.4,38984.66,0.0,0,16.1,6.21,,100.7695183,2414.96,0.68,62.59,5.44,,32.349999999999994
2021-10-08,36.4,29.0,38950.06,0.0,0,15.1,6.03,,100.7695183,2414.96,0.68,62.59,5.44,,32.7
2021-10-09,37.2,28.8,38915.04,0.0,0,14.3,6.08,,100.7695183,2414.96,0.68,62.59,5.44,,33.0
2021-10-10,37.1,29.2,38879.59,0.0,0,14.5,5.3,,100.7695183,2414.96,0.68,62.59,5.44,,33.15
2021-10-11,37.1,29.1,38843.68,0.0,0,10.7,5.71,,100.7695183,2414.96,0.68,62.59,5.44,,33.1
2021-10-12,37.0,29.3,38807.3,0.0,0,14.4,5.66,,100.7695183,2414.96,0.68,62.59,5.44,,33.15
2021-10-13,35.1,28.7,38770.42,0.0,0,17.3,7.1,,100.7695183,2414.96,0.68,62.59,5.44,,31.9
2021-10-14,34.3,26.6,38693.86,0.0,0,14.9,7.11,,100.7695183,2414.96,0.68,62.59,5.44,,30.45
2021-10-15,35.4,26.3,38593.09,0.0,0,13.0,6.43,,100.7695183,2414.96,0.68,62.59,5.44,,30.85
2021-10-16,36.1,27.3,38492.11,0.0,0,9.7,5.42,,100.7695183,2414.96,0.68,62.59,5.44,,31.700000000000003
2021-10-17,32.7,22.6,31928.94,1.5,0,22.7,4.43,,100.7695183,2414.96,0.68,62.59,5.44,,27.650000000000002
2021-10-18,22.7,21.7,0.0,24.25,0,19.2,0.92,,100.7695183,2414.96,0.68,62.59,5.44,,22.2
2021-10-19,31.9,21.6,38187.25,0.0,0,17.1,4.64,,100.7695183,2414.96,0.68,62.59,5.44,,26.75
2021-10-20,32.5,25.0,38086.3,0.0,0,16.4,5.17,,100.7695183,2414.96,0.68,62.59,5.44,,28.75
2021-10-21,33.5,25.4,37984.79,0.0,0,18.8,6.27,,100.7695183,2414.96,0.68,62.59,5.44,,29.45
2021-10-22,33.2,25.4,37883.43,0.0,0,14.5,6.23,,100.7695183,2414.96,0.68,62.59,5.44,,29.3
2021-10-23,31.9,25.6,37507.23,0.0,0,18.2,5.64,,100.7695183,2414.96,0.68,62.59,5.44,,28.75
2021-10-24,31.2,22.5,26247.21,0.0,0,20.7,4.84,,100.7695183,2414.96,0.68,62.59,5.44,,26.85
2021-10-25,29.7,22.7,33724.98,1.05,0,16.6,4.55,,100.7695183,2414.96,0.68,62.59,5.44,,26.2
2021-10-26,28.8,22.6,37182.11,0.0,0,13.0,5.11,,100.7695183,2414.96,0.68,62.59,5.44,,25.700000000000003
